timestamp,name,rssi
2013-06-14 00:54:13.299000,Mother,-78
2013-06-14 00:55:11.189000,Mother,-74
2013-06-14 00:56:12.979000,Mother,-73
2013-06-14 00:57:15.232000,Mother,-78
2013-06-14 00:58:11.683000,Mother,-77
2013-06-14 00:59:10.915000,Mother,-102
2013-06-14 01:00:09.995000,Mother,-102
2013-06-14 01:01:13.346000,Mother,-77
2013-06-14 01:02:13.058000,Mother,-74
2013-06-14 01:03:11.414000,Mother,-80
2013-06-14 01:04:17.735000,Mother,-73
2013-06-14 01:05:15.313000,Mother,-78
2013-06-14 01:06:12.536000,Mother,-96
2013-06-14 01:08:13.353000,Mother,-88
2013-06-14 01:09:15.275000,Mother,-85
2013-06-14 01:10:10.389000,Mother,-102
2013-06-14 01:11:13.674000,Mother,-73
2013-06-14 01:12:15.422000,Mother,-80
2013-06-14 01:13:13.130000,Mother,-92
2013-06-14 01:14:13.064000,Mother,-89
2013-06-14 01:15:15.244000,Mother,-85
2013-06-14 01:16:12.645000,Mother,-87
2013-06-14 01:17:10.285000,Mother,-102
2013-06-14 01:18:12.607000,Mother,-73
2013-06-14 01:19:12.603000,Mother,-95
2013-06-14 01:20:15.135000,Mother,-76
2013-06-14 01:21:15.623000,Mother,-76
2013-06-14 01:22:12.753000,Mother,-77
2013-06-14 01:23:15.783000,Mother,-78
2013-06-14 01:24:18.533000,Mother,-73
2013-06-14 01:25:15.394000,Mother,-73
2013-06-14 01:26:12.844000,Mother,-78
2013-06-14 01:27:15.060000,Mother,-79
2013-06-14 01:28:12.603000,Mother,-101
2013-06-14 01:29:19.904000,Mother,-91
2013-06-14 01:30:12.915000,Mother,-73
2013-06-14 01:31:15.114000,Mother,-81
2013-06-14 01:32:12.978000,Mother,-73
2013-06-14 01:33:10.349000,Mother,-102
2013-06-14 01:34:44.099000,Mother,-86
2013-06-14 01:36:04.566000,Mother,-88
2013-06-14 01:37:03.438000,Mother,-79
2013-06-14 01:38:04.996000,Mother,-77
2013-06-14 01:39:03.096000,Mother,-81
2013-06-14 01:41:05.128000,Mother,-76
2013-06-14 01:42:02.725000,Mother,-103
2013-06-14 01:43:05.146000,Mother,-74
2013-06-14 01:44:03.045000,Mother,-87
2013-06-14 01:45:04.444000,Mother,-76
2013-06-14 01:45:09.726000,Mother,-83
2013-06-14 01:46:02.578000,Mother,-105
2013-06-14 01:47:05.445000,Mother,-84
2013-06-14 01:48:05.030000,Mother,-73
2013-06-14 01:49:02.725000,Mother,-83
2013-06-14 01:50:06.956000,Mother,-73
2013-06-14 01:51:02.145000,Mother,-104
2013-06-14 01:52:05.897000,Mother,-86
2013-06-14 01:53:11.447000,Mother,-86
2013-06-14 01:54:04.820000,Mother,-74
2013-06-14 01:55:07.835000,Mother,-73
2013-06-14 01:56:05.225000,Mother,-76
2013-06-14 01:57:05.576000,Mother,-77
2013-06-14 01:58:02.766000,Mother,-77
2013-06-14 01:59:04.899000,Mother,-73
2013-06-14 02:00:02.718000,Mother,-101
2013-06-14 02:01:04.229000,Mother,-74
2013-06-14 02:02:07.455000,Mother,-81
2013-06-14 02:03:05.138000,Mother,-74
2013-06-14 02:04:06.262000,Mother,-86
2013-06-14 02:06:07.715000,Mother,-102
2013-06-14 02:07:04.923000,Mother,-110
2013-06-14 02:07:05.278000,Mother,-74
2013-06-14 02:08:03.078000,Mother,-101
2013-06-14 02:09:05.424000,Mother,-85
2013-06-14 02:10:03.934000,Mother,-76
2013-06-14 02:11:06.108000,Mother,-77
2013-06-14 02:12:04.843000,Mother,-77
2013-06-14 02:13:07.466000,Mother,-77
2013-06-14 02:14:05.754000,Mother,-74
2013-06-14 02:15:05.756000,Mother,-76
2013-06-14 02:15:05.869000,Mother,-89
2013-06-14 02:16:03.823000,Mother,-77
2013-06-14 02:17:05.788000,Mother,-76
2013-06-14 02:18:05.716000,Mother,-84
2013-06-14 02:19:02.895000,Mother,-73
2013-06-14 02:21:11.799000,Mother,-82
2013-06-14 02:22:05.913000,Mother,-73
2013-06-14 02:23:07.805000,Mother,-73
2013-06-14 02:25:05.275000,Mother,-82
2013-06-14 02:26:02.608000,Mother,-101
2013-06-14 02:27:04.176000,Mother,-77
2013-06-14 02:28:02.646000,Mother,-74
2013-06-14 02:29:04.863000,Mother,-73
2013-06-14 02:30:02.714000,Mother,-73
2013-06-14 02:31:04.803000,Mother,-72
2013-06-14 02:32:05.056000,Mother,-73
2013-06-14 02:33:05.524000,Mother,-78
2013-06-14 02:34:02.268000,Mother,-101
2013-06-14 02:35:10.204000,Mother,-86
2013-06-14 02:36:04.893000,Mother,-75
2013-06-14 02:37:03.014000,Mother,-87
2013-06-14 02:38:05.004000,Mother,-77
2013-06-14 02:39:05.078000,Mother,-84
2013-06-14 02:40:03.558000,Mother,-73
2013-06-14 02:41:02.999000,Mother,-100
2013-06-14 02:42:04.617000,Mother,-81
2013-06-14 02:43:04.943000,Mother,-84
2013-06-14 02:44:02.608000,Mother,-93
2013-06-14 02:45:05.435000,Mother,-95
2013-06-14 02:46:07.411000,Mother,-76
2013-06-14 02:47:29.904000,Mother,-76
2013-06-14 02:48:25.497000,Mother,-87
2013-06-14 02:49:30.934000,Mother,-74
2013-06-14 02:50:27.893000,Mother,-77
2013-06-14 02:51:27.847000,Mother,-75
2013-06-14 02:52:24.140000,Mother,-84
2013-06-14 02:53:25.980000,Mother,-76
2013-06-14 02:54:23.266000,Mother,-91
2013-06-14 02:54:23.675000,Mother,-73
2013-06-14 02:55:27.084000,Mother,-84
2013-06-14 02:56:28.015000,Mother,-73
2013-06-14 02:57:25.390000,Mother,-77
2013-06-14 02:58:23.626000,Mother,-100
2013-06-14 02:59:26.875000,Mother,-86
2013-06-14 03:00:22.746000,Mother,-103
2013-06-14 03:01:25.672000,Mother,-77
2013-06-14 03:02:23.004000,Mother,-74
2013-06-14 03:03:25.984000,Mother,-74
2013-06-14 03:04:25.269000,Mother,-84
2013-06-14 03:05:24.375000,Mother,-82
2013-06-14 03:06:26.087000,Mother,-92
2013-06-14 03:07:25.716000,Mother,-73
2013-06-14 03:09:22.685000,Mother,-105
2013-06-14 03:11:25.577000,Mother,-78
2013-06-14 03:12:25.314000,Mother,-74
2013-06-14 03:13:23.477000,Mother,-97
2013-06-14 03:14:25.674000,Mother,-77
2013-06-14 03:15:28.454000,Mother,-77
2013-06-14 03:17:26.595000,Mother,-106
2013-06-14 03:18:25.998000,Mother,-87
2013-06-14 03:19:28.064000,Mother,-76
2013-06-14 03:20:31.375000,Mother,-87
2013-06-14 03:22:25.476000,Mother,-79
2013-06-14 03:23:22.827000,Mother,-103
2013-06-14 03:24:25.979000,Mother,-74
2013-06-14 03:25:23.213000,Mother,-74
2013-06-14 03:26:30.795000,Mother,-75
2013-06-14 03:27:26.283000,Mother,-77
2013-06-14 03:28:27.446000,Mother,-87
2013-06-14 03:29:25.558000,Mother,-84
2013-06-14 03:30:48.605000,Mother,-79
2013-06-14 03:31:46.999000,Mother,-77
2013-06-14 03:32:44.083000,Mother,-84
2013-06-14 03:33:43.875000,Mother,-76
2013-06-14 03:34:47.174000,Mother,-84
2013-06-14 03:35:42.653000,Mother,-105
2013-06-14 03:36:47.765000,Mother,-85
2013-06-14 03:38:44.486000,Mother,-80
2013-06-14 03:39:50.284000,Mother,-78
2013-06-14 03:40:46.990000,Mother,-83
2013-06-14 03:41:45.030000,Mother,-89
2013-06-14 03:42:44.493000,Mother,-85
2013-06-14 03:43:43.673000,Mother,-103
2013-06-14 03:44:47.138000,Mother,-89
2013-06-14 03:45:44.714000,Mother,-75
2013-06-14 03:46:44.227000,Mother,-110
2013-06-14 03:47:46.396000,Mother,-75
2013-06-14 03:48:47.246000,Mother,-74
2013-06-14 03:49:47.077000,Mother,-84
2013-06-14 03:50:45.117000,Mother,-84
2013-06-14 03:51:47.196000,Mother,-83
2013-06-14 03:51:47.991000,Mother,-82
2013-06-14 03:53:19.418000,Mother,-79
2013-06-14 03:54:17.583000,Mother,-75
2013-06-14 03:55:17.586000,Mother,-109
2013-06-14 03:56:18.974000,Mother,-84
2013-06-14 03:57:17.897000,Mother,-81
2013-06-14 03:58:15.497000,Mother,-74
2013-06-14 03:59:16.394000,Mother,-74
2013-06-14 04:00:17.345000,Mother,-77
2013-06-14 04:01:47.408000,Mother,-74
2013-06-14 04:02:44.515000,Mother,-105
2013-06-14 04:03:46.605000,Mother,-74
2013-06-14 04:04:48.594000,Mother,-75
2013-06-14 04:05:50.884000,Mother,-87
2013-06-14 04:06:46.725000,Mother,-78
2013-06-14 04:07:49.585000,Mother,-88
2013-06-14 04:08:48.873000,Mother,-81
2013-06-14 04:09:46.256000,Mother,-75
2013-06-14 04:10:46.968000,Mother,-93
2013-06-14 04:11:47.595000,Mother,-77
2013-06-14 04:12:44.573000,Mother,-105
2013-06-14 04:13:46.949000,Mother,-77
2013-06-14 04:14:49.855000,Mother,-76
2013-06-14 04:15:47.246000,Mother,-78
2013-06-14 04:18:06.732000,Mother,-94
2013-06-14 04:19:40.017000,Mother,-73
2013-06-14 04:20:39.024000,Mother,-77
2013-06-14 04:21:36.500000,Mother,-76
2013-06-14 04:22:38.463000,Mother,-77
2013-06-14 04:23:39.384000,Mother,-73
2013-06-14 04:24:36.393000,Mother,-76
2013-06-14 04:25:37.354000,Mother,-74
2013-06-14 04:26:41.016000,Mother,-89
2013-06-14 04:27:38.716000,Mother,-87
2013-06-14 04:28:38.284000,Mother,-77
2013-06-14 04:29:44.293000,Mother,-87
2013-06-14 04:30:40.688000,Mother,-75
2013-06-14 04:31:35.508000,Mother,-101
2013-06-14 04:32:38.764000,Mother,-79
2013-06-14 04:33:38.227000,Mother,-75
2013-06-14 04:35:36.020000,Mother,-98
2013-06-14 04:36:38.007000,Mother,-75
2013-06-14 04:37:38.703000,Mother,-83
2013-06-14 04:38:38.159000,Mother,-76
2013-06-14 04:39:42.205000,Mother,-79
2013-06-14 04:40:35.877000,Mother,-103
2013-06-14 04:41:36,Mother,-82
2013-06-14 04:42:39.206000,Mother,-75
2013-06-14 04:43:35.508000,Mother,-112
2013-06-14 04:44:38.206000,Mother,-89
2013-06-14 04:45:38.648000,Mother,-76
2013-06-14 04:46:35.719000,Mother,-75
2013-06-14 04:47:38.065000,Mother,-75
2013-06-14 04:48:36.258000,Mother,-85
2013-06-14 04:49:41.601000,Mother,-86
2013-06-14 04:50:38.565000,Mother,-84
2013-06-14 04:51:38.524000,Mother,-77
2013-06-14 04:52:35.602000,Mother,-106
2013-06-14 04:52:36.102000,Mother,-84
2013-06-14 04:53:35.573000,Mother,-107
2013-06-14 04:54:39.486000,Mother,-84
2013-06-14 04:55:37.758000,Mother,-75
2013-06-14 04:56:42.393000,Mother,-80
2013-06-14 04:57:38.484000,Mother,-83
2013-06-14 04:58:35.654000,Mother,-105
2013-06-14 04:59:37.300000,Mother,-87
2013-06-14 05:00:38.597000,Mother,-74
2013-06-14 05:01:35.617000,Mother,-74
2013-06-14 05:02:21.005000,Mother,-90
2013-06-14 05:03:17.797000,Mother,-82
2013-06-14 05:04:18.154000,Mother,-83
2013-06-14 05:06:18.005000,Mother,-74
2013-06-14 05:07:19.773000,Mother,-100
2013-06-14 05:08:20.335000,Mother,-78
2013-06-14 05:10:17.375000,Mother,-75
2013-06-14 05:11:18.149000,Mother,-77
2013-06-14 05:12:21.464000,Mother,-77
2013-06-14 05:13:16.848000,Mother,-77
2013-06-14 05:14:20.205000,Mother,-75
2013-06-14 05:15:25.464000,Mother,-81
2013-06-14 05:16:16.266000,Mother,-105
2013-06-14 05:17:19.288000,Mother,-78
2013-06-14 05:18:18.064000,Mother,-74
2013-06-14 05:20:16.286000,Mother,-106
2013-06-14 05:21:20.752000,Mother,-80
2013-06-14 05:22:18.378000,Mother,-81
2013-06-14 05:23:19.073000,Mother,-105
2013-06-14 05:24:23.034000,Mother,-78
2013-06-14 05:25:18.293000,Mother,-75
2013-06-14 05:26:18.518000,Mother,-90
2013-06-14 05:28:17.250000,Mother,-76
2013-06-14 05:29:18.184000,Mother,-76
2013-06-14 05:30:15.889000,Mother,-108
2013-06-14 05:30:21.236000,Mother,-77
2013-06-14 05:31:18.712000,Mother,-77
2013-06-14 05:32:22.713000,Mother,-77
2013-06-14 05:33:19.104000,Mother,-78
2013-06-14 05:34:18.636000,Mother,-77
2013-06-14 05:35:16.315000,Mother,-109
2013-06-14 05:36:21.273000,Mother,-78
2013-06-14 05:37:15.616000,Mother,-108
2013-06-14 05:38:17.397000,Mother,-106
2013-06-14 05:39:17.614000,Mother,-76
2013-06-14 05:40:20.554000,Mother,-78
2013-06-14 05:42:00.055000,Mother,-76
2013-06-14 05:43:03.025000,Mother,-80
2013-06-14 05:43:57.275000,Mother,-110
2013-06-14 05:45:33.047000,Mother,-78
2013-06-14 05:46:28.229000,Mother,-107
2013-06-14 05:47:30.833000,Mother,-79
2013-06-14 05:48:31.469000,Mother,-76
2013-06-14 05:49:33.248000,Mother,-77
2013-06-14 05:50:35.408000,Mother,-78
2013-06-14 05:51:31.407000,Mother,-75
2013-06-14 05:52:33.462000,Mother,-76
2013-06-14 05:53:31.616000,Mother,-76
2013-06-14 05:54:31.634000,Mother,-78
2013-06-14 05:55:33.424000,Mother,-78
2013-06-14 05:57:31.723000,Mother,-106
2013-06-14 05:58:28.477000,Mother,-104
2013-06-14 05:59:30.708000,Mother,-78
2013-06-14 06:00:30.268000,Mother,-76
2013-06-14 06:01:31.283000,Mother,-74
2013-06-14 06:02:31.195000,Mother,-76
2013-06-14 06:03:28.503000,Mother,-104
2013-06-14 06:04:31.555000,Mother,-77
2013-06-14 06:05:27.749000,Mother,-105
2013-06-14 06:06:31.096000,Mother,-77
2013-06-14 06:07:31.456000,Mother,-78
2013-06-14 06:08:29.329000,Mother,-77
2013-06-14 06:09:31.383000,Mother,-76
2013-06-14 06:10:33.505000,Mother,-78
2013-06-14 06:11:31.444000,Mother,-78
2013-06-14 06:12:28.227000,Mother,-105
2013-06-14 06:13:31.535000,Mother,-80
2013-06-14 06:14:10.619000,Mother,-80
2013-06-14 06:15:11.412000,Mother,-78
2013-06-14 06:16:10.574000,Mother,-77
2013-06-14 06:17:10.783000,Mother,-84
2013-06-14 06:18:10.882000,Mother,-94
2013-06-14 06:19:10.746000,Mother,-83
2013-06-14 06:20:13.787000,Mother,-88
2013-06-14 06:21:11.949000,Mother,-89
2013-06-14 06:23:14.005000,Mother,-96
2013-06-14 06:28:14.235000,Mother,-92
2013-06-14 06:32:34.255000,Mother,-86
2013-06-14 06:33:30.895000,Mother,-86
2013-06-14 06:34:31.082000,Mother,-93
2013-06-14 06:35:33.496000,Mother,-89
2013-06-14 06:36:30.985000,Mother,-97
2013-06-14 06:37:30.813000,Mother,-90
2013-06-14 06:38:30.515000,Mother,-88
2013-06-14 06:39:36.543000,Mother,-88
2013-06-14 06:40:31.209000,Mother,-86
2013-06-14 06:40:37.975000,E2152i,-88
2013-06-14 06:41:35.206000,Mother,-89
2013-06-14 06:42:30.336000,Mother,-87
2013-06-14 06:42:33.157000,E2152i,-89
2013-06-14 06:43:33.626000,Mother,-88
2013-06-14 06:44:33.725000,Mother,-87
2013-06-14 06:44:36.992000,E2152i,-88
2013-06-14 06:45:30.586000,Mother,-89
2013-06-14 06:46:33.865000,Mother,-85
2013-06-14 06:46:37.924000,E2152i,-89
2013-06-14 06:47:31.544000,Mother,-92
2013-06-14 06:48:33.881000,E2152i,-89
2013-06-14 06:49:31.445000,Mother,-90
2013-06-14 06:50:34.700000,E2152i,-89
2013-06-14 06:50:36.305000,Mother,-87
2013-06-14 06:51:32.805000,Mother,-85
2013-06-14 06:52:30.480000,E2152i,-88
2013-06-14 06:52:33.485000,Mother,-84
2013-06-14 06:53:35.075000,E2152i,-91
2013-06-14 06:54:13.173000,Mother,-88
2013-06-14 06:55:12.908000,Mother,-86
2013-06-14 06:56:13.422000,Mother,-85
2013-06-14 06:57:13.229000,Mother,-87
2013-06-14 06:58:12.788000,Mother,-87
2013-06-14 06:59:11.420000,E2152i,-97
2013-06-14 06:59:15.553000,Mother,-87
2013-06-14 07:00:11.073000,E2152i,-89
2013-06-14 07:00:13.180000,Mother,-92
2013-06-14 07:01:13.204000,Mother,-83
2013-06-14 07:01:14.018000,E2152i,-87
2013-06-14 07:02:13.674000,E2152i,-88
2013-06-14 07:02:15.574000,Mother,-96
2013-06-14 07:03:12.498000,Mother,-89
2013-06-14 07:03:12.597000,E2152i,-88
2013-06-14 07:04:13.206000,Mother,-88
2013-06-14 07:05:11.217000,Mother,-91
2013-06-14 07:06:13.545000,E2152i,-92
2013-06-14 07:06:15.514000,Mother,-94
2013-06-14 07:07:12.834000,Mother,-87
2013-06-14 07:07:15.971000,E2152i,-87
2013-06-14 07:08:12.667000,Mother,-84
2013-06-14 07:09:11.790000,Mother,-90
2013-06-14 07:09:11.878000,Mother,-92
2013-06-14 07:09:15.440000,E2152i,-90
2013-06-14 07:10:10.814000,E2152i,-91
2013-06-14 07:10:13.097000,Mother,-84
2013-06-14 07:11:11.009000,E2152i,-89
2013-06-14 07:12:13.125000,E2152i,-87
2013-06-14 07:12:18.193000,Mother,-84
2013-06-14 07:14:14.010000,E2152i,-92
2013-06-14 07:15:12.645000,Mother,-86
2013-06-14 07:15:14.393000,E2152i,-87
2013-06-14 07:16:20.021000,E2152i,-93
2013-06-14 07:17:10.505000,Mother,-85
2013-06-14 07:17:11.639000,E2152i,-93
2013-06-14 07:18:10.893000,E2152i,-89
2013-06-14 07:18:15.264000,Mother,-87
2013-06-14 07:19:14.888000,E2152i,-89
2013-06-14 07:20:11.447000,E2152i,-89
2013-06-14 07:20:13.396000,Mother,-87
2013-06-14 07:21:13.924000,Mother,-86
2013-06-14 07:22:15.845000,E2152i,-92
2013-06-14 07:22:17.833000,Mother,-84
2013-06-14 07:23:34.070000,Mother,-82
2013-06-14 07:24:31.700000,Mother,-80
2013-06-14 07:25:34.222000,Mother,-86
2013-06-14 07:25:35.154000,E2152i,-91
2013-06-14 07:26:30.958000,Mother,-80
2013-06-14 07:26:33.094000,E2152i,-94
2013-06-14 07:27:33.416000,E2152i,-95
2013-06-14 07:28:31.099000,Mother,-81
2013-06-14 07:28:37.990000,E2152i,-98
2013-06-14 07:29:31.375000,Mother,-96
2013-06-14 07:29:37.694000,E2152i,-93
2013-06-14 07:31:33.084000,Mother,-81
2013-06-14 07:31:39.175000,E2152i,-96
2013-06-14 07:32:33.675000,Mother,-83
2013-06-14 07:33:35.806000,Mother,-79
2013-06-14 07:34:33.614000,Mother,-84
2013-06-14 07:35:33.639000,E2152i,-90
2013-06-14 07:36:31.407000,Mother,-79
2013-06-14 07:37:34.148000,Mother,-82
2013-06-14 07:38:31.583000,Mother,-81
2013-06-14 07:39:33.585000,Mother,-81
2013-06-14 07:39:33.628000,Mother,-80
2013-06-14 07:40:31.744000,Mother,-83
2013-06-14 07:41:32.612000,Mother,-81
2013-06-14 07:48:09.218000,E2152i,-99
2013-06-14 07:49:15.386000,Mother,-85
2013-06-14 07:51:10.245000,E2152i,-90
2013-06-14 07:52:10.267000,E2152i,-95
2013-06-14 07:55:09.786000,E2152i,-93
2013-06-14 07:58:13.712000,E2152i,-98
2013-06-14 08:00:09.368000,Mother,-92
2013-06-14 08:01:13.421000,Mother,-93
2013-06-14 08:11:09.411000,Mother,-90
2013-06-14 08:11:09.415000,E2152i,-94
2013-06-14 08:12:07.424000,E2152i,-88
2013-06-14 08:12:13.027000,Mother,-94
2013-06-14 08:13:08.799000,Mother,-100
2013-06-14 08:13:12.022000,E2152i,-87
2013-06-14 08:14:16.101000,Mother,-90
2013-06-14 08:15:21.766000,Mother,-91
2013-06-14 08:15:21.899000,E2152i,-90
2013-06-14 08:17:13.465000,E2152i,-95
2013-06-14 08:17:14.034000,Mother,-88
2013-06-14 08:18:13.191000,Mother,-93
2013-06-14 08:18:15.915000,E2152i,-93
2013-06-14 08:19:21.287000,E2152i,-92
2013-06-14 08:20:16.407000,Mother,-87
2013-06-14 08:20:18.412000,E2152i,-89
2013-06-14 08:21:15.285000,E2152i,-90
2013-06-14 08:22:16.639000,E2152i,-88
2013-06-14 08:23:16.249000,E2152i,-93
2013-06-14 08:23:19.255000,Mother,-99
2013-06-14 08:24:13.975000,E2152i,-94
2013-06-14 08:25:21.446000,Mother,-90
2013-06-14 08:26:15.528000,E2152i,-91
2013-06-14 08:26:17.774000,Mother,-89
2013-06-14 08:27:15.644000,Mother,-97
2013-06-14 08:27:16.085000,E2152i,-89
2013-06-14 08:28:20.805000,Mother,-92
2013-06-14 08:29:13.220000,E2152i,-90
2013-06-14 08:29:14.799000,Mother,-75
2013-06-14 08:30:13.449000,Mother,-87
2013-06-14 08:30:18.740000,E2152i,-92
2013-06-14 08:31:15.929000,E2152i,-90
2013-06-14 08:31:16.035000,Mother,-84
2013-06-14 08:32:13.247000,Mother,-95
2013-06-14 08:32:15.851000,E2152i,-94
2013-06-14 08:33:16.201000,Mother,-90
2013-06-14 08:33:16.252000,E2152i,-88
2013-06-14 08:34:13.847000,E2152i,-89
2013-06-14 08:35:13.131000,E2152i,-97
2013-06-14 08:35:13.778000,E2152i,-88
2013-06-14 08:35:14.943000,Mother,-81
2013-06-14 08:36:17.924000,E2152i,-94
2013-06-14 08:37:14.285000,Mother,-80
2013-06-14 08:37:15.006000,E2152i,-97
2013-06-14 08:38:18.705000,Mother,-89
2013-06-14 08:39:16.505000,E2152i,-96
2013-06-14 08:39:21.344000,Mother,-87
2013-06-14 08:40:19.068000,Mother,-100
2013-06-14 08:41:15.503000,Mother,-73
2013-06-14 08:41:16.576000,E2152i,-90
2013-06-14 08:43:14.322000,Mother,-89
2013-06-14 08:44:14.227000,Mother,-109
2013-06-14 08:44:20.766000,E2152i,-87
2013-06-14 08:45:15.300000,Mother,-81
2013-06-14 08:46:13.158000,Mother,-80
2013-06-14 08:46:21.499000,E2152i,-93
2013-06-14 08:47:15.820000,E2152i,-94
2013-06-14 08:47:15.896000,Mother,-89
2013-06-14 08:48:15.342000,Mother,-81
2013-06-14 08:48:17.249000,E2152i,-87
2013-06-14 08:49:18.955000,Mother,-87
2013-06-14 08:50:15.365000,Mother,-85
2013-06-14 08:51:13.208000,Mother,-80
2013-06-14 08:52:13.230000,Mother,-79
2013-06-14 08:53:14.933000,Mother,-79
2013-06-14 08:54:14.798000,Mother,-109
2013-06-14 08:55:12.666000,Mother,-79
2013-06-14 08:55:13.410000,E2152i,-98
2013-06-14 08:57:12.819000,Mother,-79
2013-06-14 08:57:17.321000,E2152i,-88
2013-06-14 08:58:15.309000,Mother,-85
2013-06-14 08:58:17.643000,E2152i,-93
2013-06-14 08:59:13.659000,Mother,-78
2013-06-14 09:01:13.467000,Mother,-83
2013-06-14 09:02:13.204000,Mother,-88
2013-06-14 09:03:15.578000,Mother,-84
2013-06-14 09:04:16.283000,Mother,-80
2013-06-14 09:05:12.648000,Mother,-80
2013-06-14 09:06:16.357000,Mother,-85
2013-06-14 09:07:13.196000,Mother,-80
2013-06-14 09:09:13.108000,Mother,-80
2013-06-14 09:10:15.255000,Mother,-87
2013-06-14 09:11:12.608000,Mother,-89
2013-06-14 09:12:12.598000,Mother,-85
2013-06-14 09:13:16.546000,Mother,-85
2013-06-14 09:14:12.731000,Mother,-79
2013-06-14 09:14:12.858000,Mother,-82
2013-06-14 09:15:15.351000,Mother,-82
2013-06-14 09:16:13.722000,Mother,-84
2013-06-14 09:17:15.813000,Mother,-78
2013-06-14 09:18:12.878000,Mother,-78
2013-06-14 09:19:20.720000,Mother,-79
2013-06-14 09:20:13.768000,Mother,-78
2013-06-14 09:21:54.235000,Mother,-83
2013-06-14 09:22:48.175000,Mother,-78
2013-06-14 09:23:47.083000,Mother,-88
2013-06-14 09:24:47.096000,Mother,-81
2013-06-14 09:25:45.218000,Mother,-108
2013-06-14 09:26:46.280000,Mother,-82
2013-06-14 09:27:47.096000,Mother,-89
2013-06-14 09:28:49.486000,Mother,-83
2013-06-14 09:29:47.269000,Mother,-84
2013-06-14 09:30:46.827000,Mother,-88
2013-06-14 09:31:47.589000,Mother,-87
2013-06-14 09:32:52.503000,Mother,-86
2013-06-14 09:33:47.624000,Mother,-86
2013-06-14 09:34:47.285000,Mother,-88
2013-06-14 09:35:45.508000,Mother,-84
2013-06-14 09:36:44.913000,Mother,-107
2013-06-14 09:37:46.837000,Mother,-83
2013-06-14 09:38:44.520000,Mother,-109
2013-06-14 09:38:49.278000,Mother,-87
2013-06-14 09:39:45.535000,Mother,-90
2013-06-14 09:40:45.472000,Mother,-84
2013-06-14 09:41:49.842000,Mother,-88
2013-06-14 09:42:47.575000,Mother,-82
2013-06-14 09:43:44.456000,Mother,-108
2013-06-14 09:43:46.048000,Mother,-89
2013-06-14 09:44:46.994000,Mother,-81
2013-06-14 09:45:45.843000,Mother,-80
2013-06-14 09:46:50.156000,Mother,-83
2013-06-14 09:47:46.383000,Mother,-81
2013-06-14 09:48:48.464000,Mother,-85
2013-06-14 09:49:45.419000,Mother,-83
2013-06-14 09:50:47.140000,Mother,-86
2013-06-14 09:51:46.620000,Mother,-82
2013-06-14 09:52:54.395000,Mother,-82
2013-06-14 09:53:45.617000,Mother,-82
2013-06-14 09:54:47.548000,Mother,-82
2013-06-14 09:55:44.698000,Mother,-107
2013-06-14 09:57:44.403000,Mother,-108
2013-06-14 09:58:46.569000,Mother,-87
2013-06-14 09:59:47.820000,Mother,-82
2013-06-14 10:00:46.579000,Mother,-81
2013-06-14 10:01:46.468000,Mother,-85
2013-06-14 10:02:47.675000,Mother,-88
2013-06-14 10:03:45.285000,Mother,-88
2013-06-14 10:04:47.288000,Mother,-87
2013-06-14 10:05:45.653000,Mother,-82
2013-06-14 10:06:45.937000,Mother,-82
2013-06-14 10:07:45.487000,Mother,-82
2013-06-14 10:08:45.386000,Mother,-83
2013-06-14 10:09:47.846000,Mother,-85
2013-06-14 10:10:46.880000,Mother,-87
2013-06-14 10:11:46.713000,Mother,-86
2013-06-14 10:12:45.956000,Mother,-87
2013-06-14 10:15:50.656000,Mother,-87
2013-06-14 10:16:48.359000,Mother,-82
2013-06-14 10:17:46.616000,Mother,-97
2013-06-14 10:18:46.634000,Mother,-96
2013-06-14 10:19:47.588000,Mother,-89
2013-06-14 10:19:47.743000,Mother,-84
2013-06-14 10:20:51.966000,Mother,-85
2013-06-14 10:21:49.044000,Mother,-90
2013-06-14 10:22:45.342000,Mother,-88
2013-06-14 10:23:45.632000,Mother,-98
2013-06-14 10:24:47.818000,Mother,-105
2013-06-14 10:25:49.096000,E2152i,-96
2013-06-14 10:26:51.153000,Mother,-93
2013-06-14 10:27:47.614000,Mother,-91
2013-06-14 10:28:50.717000,Mother,-93
2013-06-14 10:29:47.926000,Mother,-81
2013-06-14 10:30:44.580000,Mother,-105
2013-06-14 10:31:47.620000,Mother,-78
2013-06-14 10:32:44.873000,Mother,-105
2013-06-14 10:33:46.373000,Mother,-77
2013-06-14 10:34:47.343000,Mother,-77
2013-06-14 10:35:47.199000,Mother,-76
2013-06-14 10:36:47.779000,Mother,-76
2013-06-14 10:37:48.595000,Mother,-78
2013-06-14 10:38:49.274000,Mother,-80
2013-06-14 10:39:47.126000,Mother,-77
2013-06-14 10:40:45.235000,Mother,-76
2013-06-14 10:41:48.224000,Mother,-78
2013-06-14 10:42:44.909000,Mother,-106
2013-06-14 10:43:45.925000,Mother,-78
2013-06-14 10:44:46.900000,Mother,-77
2013-06-14 10:45:50.257000,Mother,-78
2013-06-14 10:46:48.239000,Mother,-77
2013-06-14 10:47:45.004000,Mother,-105
2013-06-14 10:48:46.405000,Mother,-75
2013-06-14 10:49:46.344000,Mother,-78
2013-06-14 10:50:46.992000,Mother,-77
2013-06-14 10:51:46.883000,Mother,-77
2013-06-14 10:52:51.519000,Mother,-77
